blk_no,street,postal_code,name,lat,lon
101,LORONG J TELOK KURAU,425929,NIL,1.31478225389953,103.911978092916
107A,LORONG J TELOK KURAU,425936,NIL,1.31456483074774,103.912451872191
135,LORONG J TELOK KURAU,425963,HONG GARDENS,1.31487081302708,103.913786947039
42,LORONG G TELOK KURAU,426214,NIL,1.31660003256658,103.908430597399
22,LORONG 107 CHANGI,426443,NIL,1.31648844792948,103.903759044975
7,KOON SENG ROAD,426957,NIL,1.31035469716098,103.902304044935
16,KOON SENG ROAD,426966,NIL,1.31014987105857,103.90268150595
319,JOO CHIAT PLACE,427989,PARKWAY EAST HOSPITAL,1.31511733727463,103.908965913933
321,JOO CHIAT PLACE,427990,PARKWAY EAST HOSPITAL,1.31508823271314,103.908756858682
332,JOO CHIAT PLACE,427997,NIL,1.31469405169361,103.909291322632
347A,JOO CHIAT PLACE,428012,NIL,1.31540712358763,103.911099085033
367,JOO CHIAT PLACE,428026,NIL,1.31564232119024,103.912108289324
28,JAGO CLOSE,428439,NIL,1.30637757339388,103.908180912691
19,EVERITT ROAD NORTH,428532,NIL,1.31580285571546,103.901728290147
95,EAST COAST ROAD,428793,NIL,1.30565503868043,103.904129666996
392,EAST COAST ROAD,428992,LE PERANAKAN HOTEL,1.30865375400524,103.911705110277
392A,EAST COAST ROAD,428992,LE PERANAKAN HOTEL,1.30865375373151,103.911705110005
400,EAST COAST ROAD,428996,THE SNOOZE HOTEL @ MARINE PARADE,1.30872020865679,103.912043488378
400A,EAST COAST ROAD,428996,THE SNOOZE HOTEL @ MARINE PARADE,1.30872020838307,103.912043488106
406,EAST COAST ROAD,428999,LE PERANAKAN HOTEL,1.30874705564559,103.912187371452
406A,EAST COAST ROAD,428999,LE PERANAKAN HOTEL,1.30874705537186,103.912187371452
417,EAST COAST ROAD,429004,NIL,1.30910673332007,103.911683780778
417A,EAST COAST ROAD,429004,NIL,1.30910673304633,103.91168378105
462,EAST COAST ROAD,429035,NIL,1.30895079919401,103.914180621479
49,DUKU ROAD,429205,NIL,1.30974430743761,103.905146583982
60,DUKU ROAD,429223,NIL,1.30972715882332,103.905650686032
80A,DUKU ROAD,429243,NIL,1.31008018802972,103.906273117048
94,DUKU ROAD,429258,NIL,1.31055464797714,103.906652570031
171,CEYLON ROAD,429738,NIL,1.31128659013453,103.898532719111
64,TANJONG KATONG ROAD,436956,CHARIS / SHEKINAH TABERNACLE,1.31334715622826,103.893698271169
189,TANJONG KATONG ROAD,436991,ESSO TANJONG KATONG B,1.31128678062405,103.894436406046
190,TANJONG KATONG ROAD,436992,NIL,1.30795052082473,103.894888170814
190A,TANJONG KATONG ROAD,436992,NIL,1.30795052109848,103.894888170814
191,TANJONG KATONG ROAD,436993,SHELL TANJONG KATONG,1.31093807363239,103.894475257291
202,TANJONG KATONG ROAD,436999,NIL,1.30769862386814,103.89504657593
202A,TANJONG KATONG ROAD,436999,NIL,1.30769862359441,103.89504657593
8,GRAY LANE,438940,NIL,1.31254893036685,103.893536558024
8B,GRAY LANE,438940,GRAY MANSION,1.31268211240827,103.893431509317
8,GRAY LANE,438940,GRAY MANSION,1.31267551398234,103.893424179224
8A,GRAY LANE,438940,GRAY MANSION,1.31268211240827,103.893431509317
69,GOODMAN ROAD,439035,NIL,1.30385393109571,103.887623867762
7,AMBER ROAD,439953,COASTLINE RESIDENCES,1.29919099987699,103.898928828188
12,AMBER GARDENS,439959,KING'S MANSION,1.30061340931524,103.898408751785
474,SIGLAP ROAD,454945,FLAMINGO VALLEY,1.31800858328349,103.922785999911
8E,EAST COAST AVENUE,454957,EIGHT @ EAST COAST,1.30856021176119,103.92257787491
8,TAMAN SIGLAP,455669,OPERA ESTATE,1.32023277855315,103.920842314076
330,SIGLAP ROAD,455917,EAST COAST PARK,1.31369152904708,103.923205662486
20,SIGLAP RISE,455980,NIL,1.31752336532447,103.920173852249
18A,LA SALLE STREET,456954,FRANKEL ESTATE,1.31855243726279,103.919348287572
6,LA SALLE STREET,456956,LA SALLE VILLAS,1.31716805475399,103.918522620884
6A,LA SALLE STREET,456957,LA SALLE VILLAS,1.31722084237778,103.918556630182
11,JALAN KERIS,457545,SEASIDE PARK,1.31010605337469,103.919047031669
29,GREENFIELD DRIVE,457937,FRANKEL ESTATE,1.31407834954571,103.917266120909
31,GREENFIELD DRIVE,457938,FRANKEL ESTATE,1.31411122918394,103.917339969661
49,GREENFIELD DRIVE,457947,FRANKEL ESTATE,1.31356615938962,103.917909559218
40,FRANKEL TERRACE,458032,FRANKEL ESTATE,1.31882837273259,103.913688554622
127D,FIDELIO STREET,458513,OPERA ESTATE,1.31826223459217,103.921597103045
131A,FIDELIO STREET,458517,OPERA ESTATE,1.31884227432426,103.921550275825
1,FERNWOOD TERRACE,458534,FERNWOOD TERRACE,1.3098481015076,103.924560998506
2,FERNWOOD TERRACE,458535,FERNWOOD TERRACE,1.31004156760398,103.924176638355
28,FERNWOOD TERRACE,458556,FERNWOOD TOWERS,1.30944627972031,103.925025756325
9,EAST COAST TERRACE,458919,NIL,1.31104732533736,103.922197612874
14A,EAST COAST TERRACE,458926,NIL,1.31060490817259,103.923084647605
14A,EAST COAST TERRACE,458926,SEASIDE PARK,1.3105663731397,103.923048018913
552,EAST COAST ROAD,458976,SEASIDE PARK,1.31032719755549,103.91892933095
564,EAST COAST ROAD,458982,SEASIDE PARK,1.31048474944358,103.919298947168
580,EAST COAST ROAD,458990,SEASIDE PARK,1.31069186790332,103.919772759889
685,EAST COAST ROAD,459054,FRANKEL ESTATE,1.31180976390352,103.921664471053
685A,EAST COAST ROAD,459054,FRANKEL ESTATE,1.31180976390353,103.921664470781
35,CHEVIOT HILL,459639,FRANKEL ESTATE,1.3157745290275,103.919823671302
39,CARMEN STREET,459758,OPERA ESTATE,1.3185008599906,103.925667323973
20,AIDA STREET,459943,OPERA ESTATE,1.31839452606346,103.928343513084
24,AIDA STREET,459947,OPERA ESTATE,1.31866569226444,103.928218485366
35,KEW HEIGHTS,465988,NIL,1.31964357017405,103.94997550159
25,KEW HEIGHTS,465992,NIL,1.31945748584433,103.94967266106
2,KEW TERRACE,466012,NIL,1.3207383462484,103.949321706627
14,KEW WALK,466022,NIL,1.31998520724296,103.949407881196
37,KEW DRIVE,466103,NIL,1.32052647049358,103.949695227666
408B,UPPER EAST COAST ROAD,466484,HOLY GRACE PRESBYTERIAN CHURCH,1.31411267894182,103.939491391278
39,SENNETT LANE,466932,EAST COAST HILL,1.31634152031332,103.936758166012
39A,SENNETT LANE,466933,EAST COAST HILL,1.31633652250331,103.936672913493
40,SENNETT LANE,466934,EAST COAST HILL,1.31680834987739,103.936807599992
15,PARBURY AVENUE,467290,NIL,1.3167460901748,103.942355441481
39,LUCKY CRESCENT,467747,NIL,1.31863148520901,103.940505843647
18,KEW DRIVE,467958,NIL,1.31938705459862,103.952458581094
30,KEW DRIVE,467964,KEW GROVE,1.32016546417882,103.952301587967
104,JALAN LANGGAR BEDOK,468556,LUCKY HILL,1.32564429039221,103.949524939718
1410,EAST COAST PARKWAY,468962,NIL,1.31238333116895,103.955121234578
22,BAYSHORE ROAD,469970,THE BAYSHORE,1.31242002290993,103.938628539327
30,BAYSHORE ROAD,469974,THE BAYSHORE,1.31299245934221,103.93991442778
928,BEDOK RESERVOIR ROAD,479993,PINERY RESIDENCES (U/C),1.34379723198711,103.939009804343
900,BEDOK NORTH ROAD,479994,HOMETEAMNS BEDOK RESERVOIR,1.34159661676066,103.919328795238
55A,JALAN ANGIN LAUT,485963,NIL,1.33707510650882,103.95575284282
55B,JALAN ANGIN LAUT,485964,NIL,1.33705180524725,103.955699771484
9,CHANGI BUSINESS PARK CRESCENT,486005,STANDARD CHARTERED @ CHANGI 2,1.33518861226839,103.967263733976
15,CHANGI BUSINESS PARK CRESCENT,486006,HAITE BUILDING,1.33726029655352,103.968510742969
77,CHEMPAKA KUNING LINK,486306,THE SPRINGFIELD,1.33190640381323,103.95019718764
396,UPPER CHANGI ROAD,486921,EAST TUDOR,1.3304511721844,103.944453190189
535,UPPER CHANGI ROAD,486975,NIL,1.33647490036584,103.954147470688
535,UPPER CHANGI ROAD,486975,ZION PRESBYTERIAN CHURCH,1.33615958899646,103.954035885246
541,UPPER CHANGI ROAD,486980,NIL,1.33629431685014,103.954591713094
607A,UPPER CHANGI ROAD,487020,APOLLO GARDENS,1.3385276409497,103.958935338091
40,SUNBIRD CIRCLE,487278,APOLLO GARDENS,1.33983778322713,103.95870527357
2,MERAGI CLOSE,487964,EAST VIEW GARDEN,1.34310811554054,103.960257433042
118,JALAN PARI BURONG,488760,PICARDY GARDENS,1.3343066440477,103.944742405641
19,JALAN DEMAK,488968,NIL,1.3445174917815,103.960712933607
23,JALAN DEMAK,488970,NIL,1.3445628039509,103.960579070637
29,JALAN DEMAK,488975,NIL,1.34462837889305,103.960392453865
22,JALAN CHEMPAKA PUTEH,489018,NIL,1.33035971469756,103.949588000638
17,JALAN ANAK PATONG,489333,PEAKVIEW ESTATE,1.33142950622352,103.943965143913
117,BEDOK RIA CRESCENT,489930,RIA TOWNHOUSES,1.32554325801875,103.954873539308
120J,TANAH MERAH BESAR LANE,498938,NIL,1.3595042339594,103.975964696754
982C,UPPER CHANGI ROAD NORTH,506980,CHANGI PRISON COMPLEX (CLUSTER A),1.35803391109405,103.971332451878
982E,UPPER CHANGI ROAD NORTH,506982,CHANGI PRISON COMPLEX (CLUSTER A),1.35803391109405,103.971332451878
984B,UPPER CHANGI ROAD NORTH,506984,CHANGI PRISON COMPLEX (CLUSTER B),1.35674102787389,103.973586641893
91,LOYANG VIEW,507189,LOYANG VILLAS,1.36417039474502,103.967063751025
11,UPPER CHANGI ROAD NORTH,507657,THE JAPANESE PRIMARY SCHOOL,1.35422994843944,103.965590656291
24A,TOH DRIVE,507901,TOH ESTATE,1.36465923885101,103.972592511997
46A,TOH CRESCENT,507958,NIL,1.36559969788177,103.971592206813
48,TOH CRESCENT,507959,TOH ESTATE,1.36569899248392,103.971550575123
54,TOH CRESCENT,507963,TOH ESTATE,1.36528808346951,103.971450971867
11,LOYANG LANE,508928,LOYANG INDUSTRIAL ESTATE,1.3725381476419,103.968153992771
19,LOYANG LANE,508929,LOYANG INDUSTRIAL ESTATE,1.37404156151728,103.966794297229
3,LENGKOK MARIAM,509107,CHANGI GROVE,1.36338807141838,103.968539496124
6,JALAN SINAR BULAN,509209,CHANGI HEIGHTS,1.36313570921299,103.97102821473
1,JALAN MARIAM,509287,CHANGI GROVE,1.36325572121571,103.968281059947
767,PASIR RIS STREET 71,510767,NIL,1.37564544660894,103.935863846869
5,ELIAS GREEN,519961,ELIAS GREEN,1.37024713600128,103.942738683574
290,TAMPINES STREET 22,520290,NIL,1.34988127726089,103.954596296501
946,TAMPINES AVENUE 4,520946,TAMPINES PALMSVILLE,1.35138263695726,103.939994840745
957,TAMPINES STREET 96,520957,TAMPINES GREENJADE,1.34167810883606,103.935747935732
255,TAMPINES STREET 21,521255,NIL,1.35274328723174,103.950383574634
967C,TAMPINES STREET 96,523967,TAMPINES GREENQUARTZ,1.34058896061854,103.938346069209
969C,TAMPINES STREET 96,523969,TAMPINES GREENQUARTZ,1.33998335535583,103.938241857002
23,SIMEI STREET 4,529880,TROPICAL SPRING,1.34145315588587,103.955676936598
966,HOUGANG AVENUE 9,530966,NIL,1.37816668318375,103.87836616705
985A,BUANGKOK CRESCENT,531985,NIL,1.38119524848792,103.880066269687
987A,BUANGKOK GREEN,531987,BUANGKOK VALE,1.37988778365709,103.878384864309
996A,BUANGKOK CRESCENT,531996,BUANGKOK TROPICA,1.38646844449981,103.881610480948
25C,SURIN AVENUE,533968,CHARLTON 27,1.3551335300917,103.881051704374
77,CHARLTON LANE,533976,CHARLTON 18,1.35677031196305,103.882663239685
978C,BUANGKOK CRESCENT,533978,NIL,1.38001500314361,103.878741889941
47,CHARLTON LANE,534003,CHARLTON 18,1.35680884791285,103.882443191846
57,UPPER SERANGOON VIEW,534017,HERON BAY,1.37679288923049,103.903155428664
288,UPPER PAYA LEBAR ROAD,534925,PAYA LEBAR GARDENS,1.34447440661685,103.882788711395
290,UPPER PAYA LEBAR ROAD,534926,PAYA LEBAR GARDENS,1.34453098864524,103.882770765368
329,UPPER PAYA LEBAR ROAD,534948,NIL,1.34510620195086,103.8814791853
329A,UPPER PAYA LEBAR ROAD,534948,NIL,1.34510620222458,103.881479185844
997C,BUANGKOK CRESCENT,534997,BUANGKOK EDGEVIEW,1.38553018206225,103.881587879925
17,TAI KENG GARDENS,535298,NIL,1.34741749454934,103.883689051588
4,PAYA LEBAR PLACE,535995,CAIFU VIEW,1.34946851956868,103.881289863604
53,PAYA LEBAR CRESCENT,536126,NIL,1.34968021533709,103.883322866952
59,LORONG PENCHALAK,536286,NIL,1.34592979801566,103.876027800845
40,LORONG GAMBIR,536659,NIL,1.34572859532163,103.875608571077
9,LORONG BATAWI,536669,NIL,1.37057769400025,103.897636245198
30A,LORONG 1 REALTY PARK,536953,PEOPLE'S GARDEN,1.3674634216952,103.890596212255
30,LORONG 1 REALTY PARK,536953,PEOPLE'S GARDEN,1.36747577486148,103.890601080695
6A,LORONG 1 REALTY PARK,536974,PEOPLE'S GARDEN,1.36692678521315,103.89147676365
1,JALAN LABU MERAH,537971,BARTLEY RISE ESTATE,1.34574507653135,103.874006951488
11,JALAN LABU MERAH,537977,BARTLEY RISE ESTATE,1.34579236582083,103.873710538546
17,JALAN HOCK CHYE,538194,NIL,1.35955573760558,103.889080209652
11,HOW SUN AVENUE,538665,NIL,1.34459471790431,103.880676796482
90,BARTLEY ROAD,539788,BARTLEY MRT STATION (CC12),1.34250117805245,103.880177899184
4A,AH SOO GARDEN,539954,NIL,1.35031963653684,103.882895326158
5,AH SOO GARDEN,539956,NIL,1.35040650684184,103.883486637961
4,KOVAN RISE,544735,KOVAN REGENCY,1.36333136264402,103.885624114451
16D,PALM GROVE AVENUE,544958,PALM GROVE REGENCY,1.36038334855408,103.878094182219
204E,COMPASSVALE DRIVE,545204,NIL,1.38761230746814,103.895831606755
5A,SIMON PLACE,545938,NIL,1.36380687921122,103.884210387815
45A,SIMON PLACE,545995,SOVEREIGN @ SIMON,1.36570250039296,103.882892031427
49,SIMON PLACE,545998,THE TOP RESIDENCE,1.36586699602248,103.883139904925
53,SIMON PLACE,546000,THE TOP RESIDENCE,1.36588731730902,103.883052005945
24,ROSYTH ROAD,546182,NIL,1.36243155053164,103.876464159607
8A,PHILLIPS AVENUE,546930,NIL,1.36393044903652,103.875776715474
13A,PHILLIPS AVENUE,546937,NIL,1.36338141103944,103.875737643242
49B,PHILLIPS AVENUE,546993,NIL,1.36319797142001,103.879837405337
18A,LOWLAND ROAD,547381,NIL,1.36151190964957,103.883626582483
43,LEITH PARK,547953,NIL,1.36142466688773,103.874235247349
33,HILLSIDE DRIVE,548950,NIL,1.35813383356403,103.876682944058
39A,HILLSIDE DRIVE,548960,NIL,1.35866383646994,103.876280039607
3,HIGHLAND ROAD,549103,NIL,1.35597693931981,103.8766104038
32,BOUNDARY ROAD,549965,NIL,1.35326378211489,103.876237121356
74,BOUNDARY ROAD,549986,NIL,1.35448367685861,103.875027621239
74A,BOUNDARY ROAD,549986,NIL,1.35448367685861,103.875027621239
550A,SERANGOON NORTH AVENUE 3,551550,MULTI STOREY CAR PARK,1.37256061020502,103.870003321094
1,YORK PLACE,554917,SERANGOON GARDEN ESTATE,1.36790887029299,103.865148235046
21,TAI HWAN PLACE,555303,TAI HWAN GARDEN,1.35702302726735,103.861080624229
15,TAI HWAN CRESCENT,555578,TAI HWAN PARK,1.35543888996406,103.860885978011
65,SERANGOON GARDEN WAY,555961,SERANGOON GARDEN ESTATE,1.36346871778602,103.865419193862
65A,SERANGOON GARDEN WAY,555961,SERANGOON GARDEN ESTATE,1.36346871778602,103.865419193862
67,SERANGOON GARDEN WAY,555963,SERANGOON GARDEN ESTATE,1.36351054569449,103.865345427896
67A,SERANGOON GARDEN WAY,555963,SERANGOON GARDEN ESTATE,1.36351054569449,103.865345428168
73,SERANGOON GARDEN WAY,555969,SERANGOON GARDEN ESTATE,1.36373511808898,103.865175070391
73A,SERANGOON GARDEN WAY,555969,SERANGOON GARDEN ESTATE,1.36373511781524,103.865175070663
6,LI HWAN TERRACE,556935,GOLDEN HILL ESTATE,1.35628582613084,103.865108454393
9,LI HWAN PLACE,557009,GOLDEN HILL ESTATE,1.35551177783386,103.865685832369
6,LI HWAN DRIVE,557041,GOLDEN HILL ESTATE,1.35675977798021,103.863956734067
72,HYTHE ROAD,557561,SERANGOON GARDEN ESTATE,1.37056512289477,103.867598113449
2,GRACE WALK,557729,GRACE PARK,1.35821269983275,103.868529143536
14,GRACE WALK,557735,GRACE PARK,1.35813601328612,103.868847062677
64,CROWHURST DRIVE,557943,SERANGOON GARDEN ESTATE,1.36400421027032,103.862427387019
69,CROWHURST DRIVE,557948,SERANGOON GARDEN ESTATE,1.36375159546199,103.862059559021
80,CARDIFF GROVE,558946,SERANGOON GARDEN ESTATE,1.35643890074286,103.865951794967
81,CARDIFF GROVE,558947,SERANGOON GARDEN ESTATE,1.35634084811624,103.866224930395
84,CARDIFF GROVE,558950,SERANGOON GARDEN ESTATE,1.35631401327632,103.865922592695
66,BURGHLEY DRIVE,559033,SERANGOON GARDEN ESTATE,1.36067936005625,103.860076307231
26,BERWICK DRIVE,559916,SERANGOON GARDEN ESTATE,1.36429623469418,103.860953297383
30,BERWICK DRIVE,559918,SERANGOON GARDEN ESTATE,1.36403164974495,103.860740031714
3C,BERWICK DRIVE,559991,SERANGOON GARDEN ESTATE,1.36525651886332,103.861870946399
203A,ANG MO KIO AVENUE 3,561203,NIL,1.36758792569491,103.844596691856
595,ANG MO KIO AVENUE 2,567953,HORIZON GARDENS,1.37767422472262,103.835586252998
605,ANG MO KIO AVENUE 2,567958,HORIZON GARDENS,1.37784224089257,103.835798779445
26,SAINT NICHOLAS VIEW,567989,SAINT NICHOLAS VIEW,1.3723362580433,103.832876412382
25,MAYFLOWER TERRACE,568568,MAYFLOWER GARDENS,1.37181027600038,103.840391859673
22,MAYFLOWER LANE,568752,MAYFLOWER GARDENS,1.37081656255231,103.840313949125
24,MAYFLOWER LANE,568754,MAYFLOWER GARDENS,1.37081335338802,103.840379885859
83,ELLINGTON SQUARE,568975,WELLINGTON PARK,1.37248439470932,103.835211131926
89,ELLINGTON SQUARE,568978,WELLINGTON PARK,1.37238422288952,103.835348153447
127,BISHAN STREET 12,570127,NIL,1.34607589409488,103.851694780512
133,BISHAN STREET 12,570133,NIL,1.34546754173017,103.851722442218
153,BISHAN STREET 13,570153,NIL,1.34608595890118,103.855078297214
159,BISHAN STREET 13,570159,NIL,1.34681399053573,103.855776492186
3,BISHAN STREET 15,573911,SKY VUE,1.35276069925482,103.850963107518
33,SIN MING WALK,573921,THOMSON GRAND,1.36550711094659,103.828570265557
3G,BRIGHT HILL CRESCENT,573997,3BHC,1.35647244332322,103.832537723262
51,THOMSON GREEN,574927,THOMSON HILLS ESTATE,1.37961807031236,103.833973058981
53,THOMSON GREEN,574929,THOMSON HILLS ESTATE,1.37955363961514,103.834027112043
57,THOMSON GREEN,574933,THOMSON HILLS ESTATE,1.3793549558298,103.83410430296
101,SEMBAWANG HILLS DRIVE,575943,THOMSON HILLS ESTATE,1.37526984932008,103.832410740888
53,JALAN TARUM,576766,SEMBAWANG HILLS ESTATE,1.37514174698965,103.831447385466
15,JALAN RUKAM,576951,SEMBAWANG HILLS ESTATE,1.37189267884243,103.830437451666
18,JALAN RUKAM,576954,SEMBAWANG HILLS ESTATE,1.37153468936576,103.830637547012
5,JALAN REBANA,576986,FABER GARDEN,1.36380731227038,103.828522516828
53,JALAN LEBAN,577590,SEMBAWANG HILLS ESTATE,1.37389903707837,103.830742826304
51,JALAN KHAMIS,577889,THOMSON GARDEN ESTATE,1.35314661180415,103.838344099443
20,JALAN ISNIN,577958,THOMSON GARDEN ESTATE,1.35314675232617,103.836905692489
62,FULTON ROAD,578945,FULTON HILL,1.3609744739855,103.834800704444
72,FULTON ROAD,578954,FULTON HILL,1.3612545477901,103.834913928852
24,FULTON AVENUE,578990,NIL,1.36157980341086,103.833689883816
24,FULTON AVENUE,578990,FULTON HILL,1.36166725366186,103.833722266642
11,DAFFODIL DRIVE,579059,ADELPHI PARK ESTATE,1.35444045941796,103.828420733948
51,BINCHANG RISE,579913,LAUW AND SONS GARDEN,1.3506229951781,103.846870314928
56,BINCHANG RISE,579918,LAUW AND SONS GARDEN,1.34889590744431,103.845695937104
83,BUKIT WAY,587773,MONT TIMAH,1.34619468546675,103.776744635544
15,YARWOOD AVENUE,587987,KILBURN ESTATE,1.33869439991462,103.783172302056
19,YARWOOD AVENUE,587991,NIL,1.33914102167965,103.782703236509
21,SIAN TUAN AVENUE,588295,HONG KONG PARK,1.33872791595532,103.785649805663
18,JALAN BANGKET,588963,MAYFAIR PARK,1.34045749769339,103.780919642052
1E,PINE GROVE,594001,PINE GROVE,1.31746833110373,103.775196451766
7,TOH TUCK CLOSE,596974,NIL,1.33865293601885,103.766234252785
9,TOH TUCK CLOSE,596976,NIL,1.33870943960504,103.766242468716
11,TOH TUCK CLOSE,596978,NIL,1.33876600812752,103.76624298094
26,LORONG PISANG BATU,597932,HOOVER PARK,1.34322913807701,103.773755418663
46,LORONG PISANG BATU,597942,HOOVER PARK,1.34423857290594,103.77345066971
4,LORONG KISMIS,598000,UNIQUE GARDEN,1.33858127838837,103.771430464754
148,LORONG KISMIS,598069,NIL,1.33675143266637,103.766940025028
46,GREENRIDGE CRESCENT,598934,GREENRIDGE,1.33565775994825,103.765736695493
2,ENG KONG TERRACE,598974,KISMIS RESIDENCES,1.33675840752159,103.768564934824
31,ENG KONG TERRACE,599004,ENG KONG PARK,1.33617413676978,103.768513378735
31A,ENG KONG TERRACE,599004,ENG KONG PARK,1.33617413676978,103.768513378463
34,CHENG SOON CRESCENT,599906,CHENG SOON GARDEN,1.33657173640181,103.773256367788
25,TEBAN GARDENS ROAD,600025,NIL,1.32307929386097,103.737791107104
46A,TANJONG PENJURU,609040,NIL,1.30212016653256,103.736046310534
43,PANDAN ROAD,609285,NIL,1.30065931144942,103.746514601785
48,BOON LAY WAY,609961,THE CHEVRONS,1.3308622233113,103.7486227193
18,BOON LAY WAY,609966,TRADEHUB 21,1.32857195319144,103.752715635001
19,TUKANG INNOVATION DRIVE,618301,GREENHUB,1.32248400860193,103.711742194549
40,PULAU DAMAR LAUT,618493,NIL,1.30057504265833,103.718264308555
1,SECOND CHIN BEE ROAD,618768,NIL,1.32995619634949,103.713929798668
1,CORPORATION DRIVE,619775,REVV,1.32500540268435,103.72278460478
7,CHIN BEE AVENUE,619931,NIL,1.33344696851223,103.71495248841
8,CHIN BEE AVENUE,619932,NIL,1.33443953481399,103.713564729463
111,SAKRA AVENUE,627881,NIL,1.26369769034275,103.69443768727
9,TRACTOR ROAD,627970,NIL,1.32447647411575,103.705852113344
8,BENOI PLACE,629928,NIL,1.31209708553018,103.678995796169
34,BENOI PLACE,629950,NIL,1.3146753337809,103.680775287158
991,UPPER JURONG ROAD,630991,JURONG WEST JEWEL,1.33570859607444,103.692384325863
110,NANYANG CRESCENT,636956,THE WAVE,1.34910454090963,103.689358092422
6,TUAS SOUTH STREET 6,636965,NIL,1.27824319118744,103.632429813882
48,NANYANG CRESCENT,637121,NANYANG TECHNOLOGICAL UNIVERSITY (GRADUATE HALL 2),1.35559664112669,103.685987029267
75,TUAS VIEW LOOP,637714,NIL,1.29255269601612,103.623495678841
51,YUNNAN DRIVE 3,637946,NIL,1.33777166394309,103.691442389397
69,YUNNAN DRIVE 3,637955,NIL,1.33727012694814,103.691830418894
107,YUNNAN DRIVE 3,637974,NIL,1.33738126115772,103.691247993987
21,TUAS SOUTH STREET 1,638032,NIL,1.30583260981572,103.628478065941
22,TUAS AVENUE 13,638989,NIL,1.32200280094852,103.641764124957
23,TUAS AVENUE 13,638990,NIL,1.32171337119287,103.640413055032
29,TUAS AVENUE 13,638995,NIL,1.32211963391141,103.638922814922
315,JALAN AHMAD IBRAHIM,639940,NIL,1.33022505402572,103.652425956858
57,NANYANG DRIVE,639943,PENG KANG HILL MRT STATION (JW5),1.3432054923337,103.678564298892
919,JURONG WEST STREET 91,640919,NIL,1.33992655116461,103.687354276108
928,JURONG WEST STREET 92,640928,NANYANG EMERALD,1.3409190781854,103.689244935518
958A,JURONG WEST STREET 93,641958,NANYANG OPAL,1.34067595460588,103.691045174451
35,BOON LAY AVENUE,649962,NIL,1.34921906614435,103.710493691859
384,BUKIT BATOK WEST AVENUE 5,650384,NIL,1.36293263679642,103.752194207305
293,PAVILION CIRCLE,658567,PAVILION PARK,1.36930664808973,103.750984309594
307,PAVILION CIRCLE,658574,PAVILION PARK,1.36966837790054,103.750878806723
8,HILLVIEW RISE,667971,MIDWOOD,1.36286208839026,103.763433915546
7,JALAN DERMAWAN,668952,HILLVIEW GARDEN ESTATE,1.35867696758551,103.761500522832
17,JALAN DERMAWAN,668962,HILLVIEW GARDEN ESTATE,1.35882274447483,103.76130940797
32,JALAN DERMAWAN,668977,HILLVIEW GARDEN ESTATE,1.35946201786565,103.761139485347
7,HILLVIEW CRESCENT,669432,HILLVIEW VILLAS,1.35308528251625,103.759458325891
71,HILLVIEW AVENUE,669570,HILLVIEW APARTMENTS,1.3560153779275,103.762587763182
20,ALMOND STREET,677862,MERA GARDENS,1.37185243493927,103.772322551692
367,WOODLANDS ROAD,677933,YEW TEE INDUSTRIAL ESTATE,1.39619432737097,103.753546082849
371,WOODLANDS ROAD,677935,YEW TEE INDUSTRIAL ESTATE,1.39619432737097,103.753546082849
15,FAJAR ROAD,679003,NIL,1.38333404683843,103.769408076179
15,FAJAR ROAD,679003,CHI HOCK KENG TEMPLE,1.38355737268715,103.769306662538
40,FAJAR ROAD,679004,FAJAR LRT STATION (BP10),1.38457317668026,103.770887223018
52,CHESTNUT DRIVE,679297,GREEN HILL ESTATE,1.36872856533959,103.76952201969
68B,CASHEW CRESCENT,679876,CASHEW VILLAS,1.37007528866386,103.768466436622
2,TECK WHYE AVENUE,680002,TECK WHYE HEIGHTS I,1.38193350023798,103.75183468578
8,HONG SAN WALK,688999,COMFORT GARDEN,1.37789968460203,103.746866637251
22,HONG SAN WALK,689013,COMFORT GARDEN,1.37771960993798,103.746023446539
106,PLANTATION CLOSE,690106,PLANTATION EDGE II,1.35088739008312,103.736539760444
50,JALAN LEKAR,698945,NIL,1.38206790582931,103.723465547027
71,JALAN LEKAR,698950,QIAN HU FISH FARM,1.385825164391,103.721726309748
101,SUNGEI TENGAH ROAD,699010,NIL,1.3937804382128,103.725984257005
76A,JALAN LEKAR,699965,NIL,1.38544841791448,103.725941023004
2,SUNGEI KADUT STREET 5,728949,SUNGEI KADUT INDUSTRIAL ESTATE,1.42394572275055,103.74883334226
83,SUNGEI KADUT DRIVE,729566,TIONG AIK BUILDING,1.40916245485527,103.746825111765
2C,MANDAI ESTATE,729900,KEYSTONE @ MANDAI,1.40554577227264,103.75688618286
32,MARSILING DRIVE,730032,MARSILING SAPPHIRE,1.44337609848317,103.772918121132
1,ROSEWOOD DRIVE,737934,ROSEWOOD,1.43116451797685,103.785373893567
3,ROSEWOOD DRIVE,737935,ROSEWOOD,1.43111592652524,103.785617730116
1,RASOK DRIVE,737944,BUKIT VILLAS,1.41666657140015,103.755131568686
15,WOODLANDS AVENUE 6,738995,TWIN FOUNTAINS,1.4310705365141,103.800096567627
17,WOODLANDS AVENUE 6,738997,TWIN FOUNTAINS,1.43160585954489,103.80003853955
80,JALAN BUMBONG,739895,WOODLANDS PARK,1.41598685508814,103.759966533272
19A,ADMIRALTY STREET,756937,DORM 19A ADMIRALTY STREET,1.45865068109658,103.812488720446
