Change Type,Postal Code,Building Name,Address,Building Type,Date Processed,Previous Name,Location Change (meters)
New Building,804276,39 Pollen Lane,"39 Pollen Lane, Singapore 804276",Residential,15/10/2025,,
New Building,804277,40 Pollen Lane,"40 Pollen Lane, Singapore 804277",Residential,15/10/2025,,
New Building,804278,41 Pollen Lane,"41 Pollen Lane, Singapore 804278",Residential,15/10/2025,,
New Building,804413,36 Pollen Lane,"36 Pollen Lane, Singapore 804413",Residential,15/10/2025,,
New Building,804414,35 Pollen Lane,"35 Pollen Lane, Singapore 804414",Residential,15/10/2025,,
New Building,804415,30 Pollen Lane,"30 Pollen Lane, Singapore 804415",Residential,15/10/2025,,
New Building,804416,31 Pollen Lane,"31 Pollen Lane, Singapore 804416",Residential,15/10/2025,,
New Building,804417,32 Pollen Lane,"32 Pollen Lane, Singapore 804417",Residential,15/10/2025,,
New Building,804418,33 Pollen Lane,"33 Pollen Lane, Singapore 804418",Residential,15/10/2025,,
New Building,804419,34 Pollen Lane,"34 Pollen Lane, Singapore 804419",Residential,15/10/2025,,
New Building,804465,29 Pollen Lane,"29 Pollen Lane, Singapore 804465",Residential,15/10/2025,,
New Building,804466,28 Pollen Lane,"28 Pollen Lane, Singapore 804466",Residential,15/10/2025,,
New Building,804467,27 Pollen Lane,"27 Pollen Lane, Singapore 804467",Residential,15/10/2025,,
New Building,804468,26 Pollen Lane,"26 Pollen Lane, Singapore 804468",Residential,15/10/2025,,
New Building,804469,25 Pollen Lane,"25 Pollen Lane, Singapore 804469",Residential,15/10/2025,,
New Building,804481,24 Pollen Lane,"24 Pollen Lane, Singapore 804481",Residential,15/10/2025,,
New Building,804482,23 Pollen Lane,"23 Pollen Lane, Singapore 804482",Residential,15/10/2025,,
New Building,804483,22 Pollen Lane,"22 Pollen Lane, Singapore 804483",Residential,15/10/2025,,
New Building,804484,21 Pollen Lane,"21 Pollen Lane, Singapore 804484",Residential,15/10/2025,,
New Building,804485,16 Pollen Lane,"16 Pollen Lane, Singapore 804485",Residential,15/10/2025,,
New Building,804486,17 Pollen Lane,"17 Pollen Lane, Singapore 804486",Residential,15/10/2025,,
New Building,804487,18 Pollen Lane,"18 Pollen Lane, Singapore 804487",Residential,15/10/2025,,
New Building,804488,19 Pollen Lane,"19 Pollen Lane, Singapore 804488",Residential,15/10/2025,,
New Building,804489,20 Pollen Lane,"20 Pollen Lane, Singapore 804489",Residential,15/10/2025,,
New Building,804518,15 Pollen Lane,"15 Pollen Lane, Singapore 804518",Residential,15/10/2025,,
New Building,804519,14 Pollen Lane,"14 Pollen Lane, Singapore 804519",Residential,15/10/2025,,
New Building,804520,13 Pollen Lane,"13 Pollen Lane, Singapore 804520",Residential,15/10/2025,,
New Building,804521,8 Pollen Lane,"8 Pollen Lane, Singapore 804521",Residential,15/10/2025,,
New Building,804522,9 Pollen Lane,"9 Pollen Lane, Singapore 804522",Residential,15/10/2025,,
New Building,804523,10 Pollen Lane,"10 Pollen Lane, Singapore 804523",Residential,15/10/2025,,
New Building,804524,11 Pollen Lane,"11 Pollen Lane, Singapore 804524",Residential,15/10/2025,,
New Building,804525,12 Pollen Lane,"12 Pollen Lane, Singapore 804525",Residential,15/10/2025,,
New Building,804583,7 Pollen Lane,"7 Pollen Lane, Singapore 804583",Residential,15/10/2025,,
New Building,804584,2 Pollen Lane,"2 Pollen Lane, Singapore 804584",Residential,15/10/2025,,
New Building,804585,3 Pollen Lane,"3 Pollen Lane, Singapore 804585",Residential,15/10/2025,,
New Building,804586,4 Pollen Lane,"4 Pollen Lane, Singapore 804586",Residential,15/10/2025,,
New Building,804587,5 Pollen Lane,"5 Pollen Lane, Singapore 804587",Residential,15/10/2025,,
New Building,804588,6 Pollen Lane,"6 Pollen Lane, Singapore 804588",Residential,15/10/2025,,
New Building,804589,1 Pollen Lane,"1 Pollen Lane, Singapore 804589",Residential,15/10/2025,,
New Building,804590,60 Pollen Terrace,"60 Pollen Terrace, Singapore 804590",Residential,15/10/2025,,
New Building,804591,61 Pollen Terrace,"61 Pollen Terrace, Singapore 804591",Residential,15/10/2025,,
New Building,804592,62 Pollen Terrace,"62 Pollen Terrace, Singapore 804592",Residential,15/10/2025,,
New Building,804593,64 Pollen Terrace,"64 Pollen Terrace, Singapore 804593",Residential,15/10/2025,,
New Building,804595,55 Pollen Terrace,"55 Pollen Terrace, Singapore 804595",Residential,15/10/2025,,
New Building,804596,56 Pollen Terrace,"56 Pollen Terrace, Singapore 804596",Residential,15/10/2025,,
New Building,804597,57 Pollen Terrace,"57 Pollen Terrace, Singapore 804597",Residential,15/10/2025,,
New Building,804598,58 Pollen Terrace,"58 Pollen Terrace, Singapore 804598",Residential,15/10/2025,,
New Building,804599,59 Pollen Terrace,"59 Pollen Terrace, Singapore 804599",Residential,15/10/2025,,
New Building,804600,50 Pollen Terrace,"50 Pollen Terrace, Singapore 804600",Residential,15/10/2025,,
New Building,804601,51 Pollen Terrace,"51 Pollen Terrace, Singapore 804601",Residential,15/10/2025,,
New Building,804602,52 Pollen Terrace,"52 Pollen Terrace, Singapore 804602",Residential,15/10/2025,,
New Building,804603,53 Pollen Terrace,"53 Pollen Terrace, Singapore 804603",Residential,15/10/2025,,
New Building,804604,54 Pollen Terrace,"54 Pollen Terrace, Singapore 804604",Residential,15/10/2025,,
New Building,804798,49 Pollen Terrace,"49 Pollen Terrace, Singapore 804798",Residential,15/10/2025,,
New Building,804799,48 Pollen Terrace,"48 Pollen Terrace, Singapore 804799",Residential,15/10/2025,,
New Building,804800,37 Pollen Terrace,"37 Pollen Terrace, Singapore 804800",Residential,15/10/2025,,
New Building,804801,39 Pollen Terrace,"39 Pollen Terrace, Singapore 804801",Residential,15/10/2025,,
New Building,804802,41 Pollen Terrace,"41 Pollen Terrace, Singapore 804802",Residential,15/10/2025,,
New Building,804803,42 Pollen Terrace,"42 Pollen Terrace, Singapore 804803",Residential,15/10/2025,,
New Building,804804,43 Pollen Terrace,"43 Pollen Terrace, Singapore 804804",Residential,15/10/2025,,
New Building,804811,47 Pollen Terrace,"47 Pollen Terrace, Singapore 804811",Residential,15/10/2025,,
New Building,804812,46 Pollen Terrace,"46 Pollen Terrace, Singapore 804812",Residential,15/10/2025,,
New Building,804813,45 Pollen Terrace,"45 Pollen Terrace, Singapore 804813",Residential,15/10/2025,,
New Building,804814,44 Pollen Terrace,"44 Pollen Terrace, Singapore 804814",Residential,15/10/2025,,
New Building,804937,35 Pollen Terrace,"35 Pollen Terrace, Singapore 804937",Residential,15/10/2025,,
New Building,804938,33 Pollen Terrace,"33 Pollen Terrace, Singapore 804938",Residential,15/10/2025,,
New Building,804939,31 Pollen Terrace,"31 Pollen Terrace, Singapore 804939",Residential,15/10/2025,,
New Building,804940,9 Pollen Terrace,"9 Pollen Terrace, Singapore 804940",Residential,15/10/2025,,
New Building,804941,11 Pollen Terrace,"11 Pollen Terrace, Singapore 804941",Residential,15/10/2025,,
New Building,804942,13 Pollen Terrace,"13 Pollen Terrace, Singapore 804942",Residential,15/10/2025,,
New Building,804943,15 Pollen Terrace,"15 Pollen Terrace, Singapore 804943",Residential,15/10/2025,,
New Building,804944,17 Pollen Terrace,"17 Pollen Terrace, Singapore 804944",Residential,15/10/2025,,
New Building,804946,29 Pollen Terrace,"29 Pollen Terrace, Singapore 804946",Residential,15/10/2025,,
New Building,804947,27 Pollen Terrace,"27 Pollen Terrace, Singapore 804947",Residential,15/10/2025,,
New Building,804948,25 Pollen Terrace,"25 Pollen Terrace, Singapore 804948",Residential,15/10/2025,,
New Building,804949,23 Pollen Terrace,"23 Pollen Terrace, Singapore 804949",Residential,15/10/2025,,
New Building,804953,21 Pollen Terrace,"21 Pollen Terrace, Singapore 804953",Residential,15/10/2025,,
New Building,804954,19 Pollen Terrace,"19 Pollen Terrace, Singapore 804954",Residential,15/10/2025,,
New Building,806142,100 Pollen Crescent,"100 Pollen Crescent, Singapore 806142",Residential,15/10/2025,,
New Building,806276,98 Pollen Crescent,"98 Pollen Crescent, Singapore 806276",Residential,15/10/2025,,
New Building,806335,96 Pollen Crescent,"96 Pollen Crescent, Singapore 806335",Residential,15/10/2025,,
New Building,806336,94 Pollen Crescent,"94 Pollen Crescent, Singapore 806336",Residential,15/10/2025,,
New Building,806337,92 Pollen Crescent,"92 Pollen Crescent, Singapore 806337",Residential,15/10/2025,,
New Building,806338,90 Pollen Crescent,"90 Pollen Crescent, Singapore 806338",Residential,15/10/2025,,
New Building,806777,1 Pollen Terrace,"1 Pollen Terrace, Singapore 806777",Residential,15/10/2025,,
New Building,806778,3 Pollen Terrace,"3 Pollen Terrace, Singapore 806778",Residential,15/10/2025,,
New Building,806779,5 Pollen Terrace,"5 Pollen Terrace, Singapore 806779",Residential,15/10/2025,,
New Building,806780,7 Pollen Terrace,"7 Pollen Terrace, Singapore 806780",Residential,15/10/2025,,
New Building,808854,69A Neram Road,"69A Neram Road, Singapore 808854",Residential,15/10/2025,,
New Building,808855,69B Neram Road,"69B Neram Road, Singapore 808855",Residential,15/10/2025,,
New Building,308076,2 Moulmein Road,"2 Moulmein Road, Singapore 308076",Residential,15/10/2025,,
New Building,388309,43B Lorong 25 Geylang,"43B Lorong 25 Geylang, Singapore 388309",Residential,15/10/2025,,
New Building,418000,Kaki Bukit Polyclinic,"18 Jalan Damai Kaki Bukit Polyclinic, Singapore 418000",Non-Residential,15/10/2025,,
Name Change,130066,66 Commonwealth Avenue West,"66 Commonwealth Avenue West, Singapore 130066",Residential,15/10/2025,NIL,
Name Change,140203,203 Queen's Crescent,"203 Queen's Crescent, Singapore 140203",Residential,15/10/2025,NIL,
Name Change,690119,Tengah Community Centre,"119 Plantation Crescent Tengah Community Centre, Singapore 690119",Non-Residential,15/10/2025,PLANTATION GROVE,
Name Change,212018,Farrer Park Fields,"18B Farrer Park Road Farrer Park Fields, Singapore 212018",Non-Residential,15/10/2025,NIL,
Name Change,641994,994A Jurong West Street 93,"994A Jurong West Street 93, Singapore 641994",Residential,15/10/2025,NIL,
Name Change,574551,20 Thomson Terrace,"20 Thomson Terrace, Singapore 574551",Residential,15/10/2025,THOMSON HILLS ESTATE (U/C),
Name Change,693327,Parc Meadow @ Tengah,"327C Tengah Park Avenue Parc Meadow @ Tengah, Singapore 693327",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,550129,129 Serangoon North Avenue 1,"129 Serangoon North Avenue 1, Singapore 550129",Residential,15/10/2025,NIL,
Name Change,462047,47B Bedok South Avenue 3,"47B Bedok South Avenue 3, Singapore 462047",Residential,15/10/2025,NIL,
Name Change,760523,523 Yishun Street 53,"523 Yishun Street 53, Singapore 760523",Residential,15/10/2025,NIL,
Name Change,214016,Farrer Park Fields,"16D Farrer Park Road Farrer Park Fields, Singapore 214016",Non-Residential,15/10/2025,NIL,
Name Change,409075,Kampong Kembangan Community Club (temp Office),"10 Jalan Ubi Kampong Kembangan Community Club (temp Office), Singapore 409075",Non-Residential,15/10/2025,KAMPONG UBI COMMUNITY CENTRE,
Name Change,460048,48 Bedok South Avenue 3,"48 Bedok South Avenue 3, Singapore 460048",Residential,15/10/2025,NIL,
Name Change,791419,419A Fernvale Link,"419A Fernvale Link, Singapore 791419",Residential,15/10/2025,NIL,
Name Change,560809,809 Ang Mo Kio Street 82,"809 Ang Mo Kio Street 82, Singapore 560809",Residential,15/10/2025,NIL,
Name Change,691100,100A Plantation Close,"100A Plantation Close, Singapore 691100",Residential,15/10/2025,NIL,
Name Change,212016,Farrer Park Fields,"16B Farrer Park Road Farrer Park Fields, Singapore 212016",Non-Residential,15/10/2025,NIL,
Name Change,699886,Copen Grand,"71 Tengah Garden Walk Copen Grand, Singapore 699886",Non-Residential,15/10/2025,COPEN GRAND (U/C),
Name Change,765524,524E Yishun Street 53,"524E Yishun Street 53, Singapore 765524",Residential,15/10/2025,NIL,
Name Change,790485,485 Fernvale Drive,"485 Fernvale Drive, Singapore 790485",Residential,15/10/2025,NIL,
Name Change,569163,Yio Chu Kang Community Club,"50 Ang Mo Kio Street 61 Yio Chu Kang Community Club, Singapore 569163",Non-Residential,15/10/2025,YIO CHU KANG COMMUNITY CLUB (PENDING U/C),
Name Change,668383,81 Phoenix Avenue,"81 Phoenix Avenue, Singapore 668383",Residential,15/10/2025,PHOENIX RESIDENCES (U/C),
Name Change,682822,822B Keat Hong Link,"822B Keat Hong Link, Singapore 682822",Residential,15/10/2025,NIL,
Name Change,553129,129C Serangoon North Avenue 1,"129C Serangoon North Avenue 1, Singapore 553129",Residential,15/10/2025,NIL,
Name Change,138529,NUS College,"20 College Avenue West NUS College, Singapore 138529",Non-Residential,15/10/2025,YALE-NUS COLLEGE CAMPUS,
Name Change,462046,46B Bedok South Avenue 3,"46B Bedok South Avenue 3, Singapore 462046",Residential,15/10/2025,NIL,
Name Change,793485,485C Fernvale Drive,"485C Fernvale Drive, Singapore 793485",Residential,15/10/2025,NIL,
Name Change,486119,7 Changi South Lane,"7 Changi South Lane, Singapore 486119",Residential,15/10/2025,KIAN ANN BUILDING,
Name Change,560435,Cheng San Community Club (temp Office),"435 Ang Mo Kio Avenue 10 Cheng San Community Club (temp Office), Singapore 560435",Non-Residential,15/10/2025,CHONG BOON RISE,
Name Change,131065,65A Commonwealth Avenue West,"65A Commonwealth Avenue West, Singapore 131065",Residential,15/10/2025,NIL,
Name Change,760845,845 Yishun Street 81,"845 Yishun Street 81, Singapore 760845",Residential,15/10/2025,KAHTIB CENTRAL,
Name Change,272058,Ulu Pandan Banks,"58B Ghim Moh Link Ulu Pandan Banks, Singapore 272058",Non-Residential,15/10/2025,NIL,
Name Change,651113,Nkf Dialysis Centre,"113A Bukit Batok West Avenue 6 Nkf Dialysis Centre, Singapore 651113",Non-Residential,15/10/2025,SKY VISTA @ BUKIT BATOK,
Name Change,650457,457 Bukit Batok West Avenue 8,"457 Bukit Batok West Avenue 8, Singapore 650457",Residential,15/10/2025,NIL,
Name Change,699892,Copen Grand,"63 Tengah Garden Walk Copen Grand, Singapore 699892",Non-Residential,15/10/2025,COPEN GRAND (U/C),
Name Change,762529,529B Yishun Street 53,"529B Yishun Street 53, Singapore 762529",Residential,15/10/2025,NIL,
Name Change,760126,Chong Pang Community Club (temp Office),"126 Yishun Street 11 Chong Pang Community Club (temp Office), Singapore 760126",Non-Residential,15/10/2025,CHONG PANG COMMUNITY CLUB (TEMPORARY OFFICE),
Name Change,731590,590A Woodlands Drive 17,"590A Woodlands Drive 17, Singapore 731590",Residential,15/10/2025,NIL,
Name Change,438803,1 Haig Lane,"1 Haig Lane, Singapore 438803",Residential,15/10/2025,ROYAL HALLMARK (U/C),
Name Change,210019,Farrer Park Arena,"19 Farrer Park Road Farrer Park Arena, Singapore 210019",Non-Residential,15/10/2025,NIL,
Name Change,321126,126A Jalan Rajah,"126A Jalan Rajah, Singapore 321126",Residential,15/10/2025,NIL,
Name Change,359342,St Andrew's School (secondary),"15 Francis Thomas Drive St Andrew's School (secondary), Singapore 359342",Non-Residential,15/10/2025,SAINT ANDREW'S SECONDARY SCHOOL,
Name Change,551128,128A Serangoon North Avenue 1,"128A Serangoon North Avenue 1, Singapore 551128",Residential,15/10/2025,NIL,
Name Change,761526,526A Yishun Street 53,"526A Yishun Street 53, Singapore 761526",Residential,15/10/2025,NIL,
Name Change,271057,Ulu Pandan Banks,"57A Ghim Moh Link Ulu Pandan Banks, Singapore 271057",Non-Residential,15/10/2025,NIL,
Name Change,730591,591 Woodlands Drive 17,"591 Woodlands Drive 17, Singapore 730591",Residential,15/10/2025,NIL,
Name Change,552129,129B Serangoon North Avenue 1,"129B Serangoon North Avenue 1, Singapore 552129",Residential,15/10/2025,NIL,
Name Change,138527,NUS College,"16 College Avenue West NUS College, Singapore 138527",Non-Residential,15/10/2025,YALE-NUS COLLEGE,
Name Change,732591,591B Woodlands Drive 17,"591B Woodlands Drive 17, Singapore 732591",Residential,15/10/2025,NIL,
Name Change,138532,NUS College,"26 College Avenue West NUS College, Singapore 138532",Non-Residential,15/10/2025,YALE-NUS COLLEGE CAMPUS,
Name Change,138530,NUS College,"22 College Avenue West NUS College, Singapore 138530",Non-Residential,15/10/2025,YALE-NUS COLLEGE CAMPUS,
Name Change,629616,Dnv Technology Centre West,"158A Gul Circle Dnv Technology Centre West, Singapore 629616",Non-Residential,15/10/2025,DNV LABORATORY,
Name Change,650474,474 Bukit Batok West Avenue 5,"474 Bukit Batok West Avenue 5, Singapore 650474",Residential,15/10/2025,NIL,
Name Change,528907,Pathlight School (tampines),"4 Tampines Street 91 Pathlight School (tampines), Singapore 528907",Non-Residential,15/10/2025,NIL,
Name Change,390087,Mountbatten Community Club,"87 Jalan Satu Mountbatten Community Club, Singapore 390087",Non-Residential,15/10/2025,MOUNTBATTEN COMMUNITY CLUB (U/C),
Name Change,730194,Marsiling Ridge,"194 Woodlands Centre Road Marsiling Ridge, Singapore 730194",Non-Residential,15/10/2025,NIL,
Name Change,399738,223 Guillemard Road,"223 Guillemard Road, Singapore 399738",Residential,15/10/2025,NIL,
Name Change,699893,Copen Grand,"65 Tengah Garden Walk Copen Grand, Singapore 699893",Non-Residential,15/10/2025,COPEN GRAND (U/C),
Name Change,274057,Ulu Pandan Banks,"57D Ghim Moh Link Ulu Pandan Banks, Singapore 274057",Non-Residential,15/10/2025,NIL,
Name Change,229503,12 Upper Wilkie Road,"12 Upper Wilkie Road, Singapore 229503",Residential,15/10/2025,WILKIE HILLS (U/C),
Name Change,469627,Kaki Bukit Community Centre,"670 Bedok North Street 3 Kaki Bukit Community Centre, Singapore 469627",Non-Residential,15/10/2025,KAKI BUKIT COMMUNITY CENTRE (U/C),
Name Change,600294,294 Jurong East Street 24,"294 Jurong East Street 24, Singapore 600294",Residential,15/10/2025,NIL,
Name Change,760515,515 Miltonia Close,"515 Miltonia Close, Singapore 760515",Residential,15/10/2025,NIL,
Name Change,142204,204B Queen's Crescent,"204B Queen's Crescent, Singapore 142204",Residential,15/10/2025,NIL,
Name Change,259600,Singapore Botanic Gardens Seed Bank,"1D Cluny Road Singapore Botanic Gardens Seed Bank, Singapore 259600",Non-Residential,15/10/2025,NIL,
Name Change,731591,591A Woodlands Drive 17,"591A Woodlands Drive 17, Singapore 731591",Residential,15/10/2025,NIL,
Name Change,692330,Parc Meadow @ Tengah,"330B Tengah Park Avenue Parc Meadow @ Tengah, Singapore 692330",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,131064,64A Commonwealth Avenue West,"64A Commonwealth Avenue West, Singapore 131064",Residential,15/10/2025,NIL,
Name Change,698910,Choa Chu Kang Cemetery Office,"940 Old Choa Chu Kang Road Choa Chu Kang Cemetery Office, Singapore 698910",Non-Residential,15/10/2025,NIL,
Name Change,693326,Parc Meadow @ Tengah,"326C Tengah Park Avenue Parc Meadow @ Tengah, Singapore 693326",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,130064,64 Commonwealth Avenue West,"64 Commonwealth Avenue West, Singapore 130064",Residential,15/10/2025,NIL,
Name Change,651457,457A Bukit Batok West Avenue 8,"457A Bukit Batok West Avenue 8, Singapore 651457",Residential,15/10/2025,NIL,
Name Change,693328,Parc Meadow @ Tengah,"328C Tengah Park Avenue Parc Meadow @ Tengah, Singapore 693328",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,690101,101 Plantation Close,"101 Plantation Close, Singapore 690101",Residential,15/10/2025,NIL,
Name Change,651475,475A Bukit Batok West Avenue 5,"475A Bukit Batok West Avenue 5, Singapore 651475",Residential,15/10/2025,NIL,
Name Change,761519,519A Miltonia Close,"519A Miltonia Close, Singapore 761519",Residential,15/10/2025,NIL,
Name Change,791485,485A Fernvale Drive,"485A Fernvale Drive, Singapore 791485",Residential,15/10/2025,NIL,
Name Change,237995,11 Unity Street,"11 Unity Street, Singapore 237995",Residential,15/10/2025,CAMBRIDGE CDC @ TANGLIN PTE. LTD.,
Name Change,694328,Parc Meadow @ Tengah,"328D Tengah Park Avenue Parc Meadow @ Tengah, Singapore 694328",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,760522,522 Yishun Street 53,"522 Yishun Street 53, Singapore 760522",Residential,15/10/2025,NIL,
Name Change,691326,Parc Meadow @ Tengah,"326A Tengah Park Avenue Parc Meadow @ Tengah, Singapore 691326",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,59293,37 North Canal Road,"37 North Canal Road, Singapore 59293",Residential,15/10/2025,CHAMPION HOTEL CITY,
Name Change,690100,100 Plantation Close,"100 Plantation Close, Singapore 690100",Residential,15/10/2025,NIL,
Name Change,681822,822A Keat Hong Link,"822A Keat Hong Link, Singapore 681822",Residential,15/10/2025,NIL,
Name Change,460046,46 Bedok South Avenue 3,"46 Bedok South Avenue 3, Singapore 460046",Residential,15/10/2025,NIL,
Name Change,763517,517C Miltonia Close,"517C Miltonia Close, Singapore 763517",Residential,15/10/2025,NIL,
Name Change,699911,Copen Grand,"55 Tengah Garden Walk Copen Grand, Singapore 699911",Non-Residential,15/10/2025,COPEN GRAND (U/C),
Name Change,790483,483 Fernvale Drive,"483 Fernvale Drive, Singapore 790483",Residential,15/10/2025,NIL,
Name Change,668384,83 Phoenix Avenue,"83 Phoenix Avenue, Singapore 668384",Residential,15/10/2025,PHOENIX RESIDENCES (U/C),
Name Change,761522,522A Yishun Street 53,"522A Yishun Street 53, Singapore 761522",Residential,15/10/2025,NIL,
Name Change,117758,24 Yew Siang Road,"24 Yew Siang Road, Singapore 117758",Residential,15/10/2025,BREAKTHROUGH MISSIONS,
Name Change,601417,Teban Breeze,"417A Teban Gardens Road Teban Breeze, Singapore 601417",Non-Residential,15/10/2025,NIL,
Name Change,461047,47A Bedok South Avenue 3,"47A Bedok South Avenue 3, Singapore 461047",Residential,15/10/2025,NIL,
Name Change,89067,21 Keppel Road,"21 Keppel Road, Singapore 89067",Residential,15/10/2025,CUSTOMS OPERATIONS CENTRE,
Name Change,259601,Singapore Botanic Gardens (centre of Urban Greenery and Ecology),"1E Cluny Road Singapore Botanic Gardens (centre of Urban Greenery and Ecology), Singapore 259601",Non-Residential,15/10/2025,SINGAPORE ENVIRONMENT COUNCIL,
Name Change,691327,Parc Meadow @ Tengah,"327A Tengah Park Avenue Parc Meadow @ Tengah, Singapore 691327",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,650475,475 Bukit Batok West Avenue 5,"475 Bukit Batok West Avenue 5, Singapore 650475",Residential,15/10/2025,NIL,
Name Change,138533,NUS College,"28 College Avenue West NUS College, Singapore 138533",Non-Residential,15/10/2025,YALE-NUS COLLEGE CAMPUS,
Name Change,763516,516C Miltonia Close,"516C Miltonia Close, Singapore 763516",Residential,15/10/2025,NIL,
Name Change,161097,97A Havelock Road,"97A Havelock Road, Singapore 161097",Residential,15/10/2025,NIL,
Name Change,561809,809A Ang Mo Kio Street 82,"809A Ang Mo Kio Street 82, Singapore 561809",Residential,15/10/2025,NIL,
Name Change,641402,402A Jurong West Street 42,"402A Jurong West Street 42, Singapore 641402",Residential,15/10/2025,NIL,
Name Change,738979,Rts Link Woodlands North Station,"1 Woodlands North Coast Road Rts Link Woodlands North Station, Singapore 738979",Non-Residential,15/10/2025,CIQ BUILDING,
Name Change,692101,101B Plantation Close,"101B Plantation Close, Singapore 692101",Residential,15/10/2025,NIL,
Name Change,650476,476 Bukit Batok West Avenue 5,"476 Bukit Batok West Avenue 5, Singapore 650476",Residential,15/10/2025,NIL,
Name Change,790484,484 Fernvale Drive,"484 Fernvale Drive, Singapore 790484",Residential,15/10/2025,NIL,
Name Change,761517,517A Miltonia Close,"517A Miltonia Close, Singapore 761517",Residential,15/10/2025,NIL,
Name Change,692327,Parc Meadow @ Tengah,"327B Tengah Park Avenue Parc Meadow @ Tengah, Singapore 692327",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,59827,28 Carpenter Street,"28 Carpenter Street, Singapore 59827",Residential,15/10/2025,TRAVEL CURATORS HQ,
Name Change,680823,823 Keat Hong Link,"823 Keat Hong Link, Singapore 680823",Residential,15/10/2025,NIL,
Name Change,650458,458 Bukit Batok West Avenue 8,"458 Bukit Batok West Avenue 8, Singapore 650458",Residential,15/10/2025,NIL,
Name Change,764524,524D Yishun Street 53,"524D Yishun Street 53, Singapore 764524",Residential,15/10/2025,NIL,
Name Change,140205,205 Queen's Crescent,"205 Queen's Crescent, Singapore 140205",Residential,15/10/2025,NIL,
Name Change,48423,18 Cross Street,"18 Cross Street, Singapore 48423",Residential,15/10/2025,CROSS STREET EXCHANGE,
Name Change,140206,206 Queen's Crescent,"206 Queen's Crescent, Singapore 140206",Residential,15/10/2025,NIL,
Name Change,138610,NUS College,"12 College Avenue West NUS College, Singapore 138610",Non-Residential,15/10/2025,YALE-NUS COLLEGE CAMPUS,
Name Change,699891,Copen Grand,"61 Tengah Garden Walk Copen Grand, Singapore 699891",Non-Residential,15/10/2025,COPEN GRAND (U/C),
Name Change,691328,Parc Meadow @ Tengah,"328A Tengah Park Avenue Parc Meadow @ Tengah, Singapore 691328",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,757722,Siang San Temple Association,"21 Woodlands Industrial Park E4 Siang San Temple Association, Singapore 757722",Non-Residential,15/10/2025,MANDAI LIAN HUP TNG,
Name Change,642404,404B Jurong West Street 42,"404B Jurong West Street 42, Singapore 642404",Residential,15/10/2025,NIL,
Name Change,692102,102B Plantation Close,"102B Plantation Close, Singapore 692102",Residential,15/10/2025,NIL,
Name Change,600292,292 Jurong East Street 24,"292 Jurong East Street 24, Singapore 600292",Residential,15/10/2025,NIL,
Name Change,760529,529 Yishun Street 53,"529 Yishun Street 53, Singapore 760529",Residential,15/10/2025,NIL,
Name Change,640994,994 Jurong West Street 93,"994 Jurong West Street 93, Singapore 640994",Residential,15/10/2025,NIL,
Name Change,643404,404C Jurong West Street 42,"404C Jurong West Street 42, Singapore 643404",Residential,15/10/2025,NIL,
Name Change,692328,Parc Meadow @ Tengah,"328B Tengah Park Avenue Parc Meadow @ Tengah, Singapore 692328",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,270058,Ulu Pandan Banks,"58 Ghim Moh Link Ulu Pandan Banks, Singapore 270058",Non-Residential,15/10/2025,NIL,
Name Change,651459,459A Bukit Batok West Avenue 8,"459A Bukit Batok West Avenue 8, Singapore 651459",Residential,15/10/2025,NIL,
Name Change,651476,476A Bukit Batok West Avenue 5,"476A Bukit Batok West Avenue 5, Singapore 651476",Residential,15/10/2025,NIL,
Name Change,668382,79 Phoenix Avenue,"79 Phoenix Avenue, Singapore 668382",Residential,15/10/2025,PHOENIX RESIDENCES (U/C),
Name Change,760517,517 Miltonia Close,"517 Miltonia Close, Singapore 760517",Residential,15/10/2025,NIL,
Name Change,320126,126 Jalan Rajah,"126 Jalan Rajah, Singapore 320126",Residential,15/10/2025,NIL,
Name Change,761524,524A Yishun Street 53,"524A Yishun Street 53, Singapore 761524",Residential,15/10/2025,NIL,
Name Change,462048,48B Bedok South Avenue 3,"48B Bedok South Avenue 3, Singapore 462048",Residential,15/10/2025,NIL,
Name Change,463046,46C Bedok South Avenue 3,"46C Bedok South Avenue 3, Singapore 463046",Residential,15/10/2025,NIL,
Name Change,652459,459B Bukit Batok West Avenue 8,"459B Bukit Batok West Avenue 8, Singapore 652459",Residential,15/10/2025,NIL,
Name Change,760524,524 Yishun Street 53,"524 Yishun Street 53, Singapore 760524",Residential,15/10/2025,NIL,
Name Change,792485,485B Fernvale Drive,"485B Fernvale Drive, Singapore 792485",Residential,15/10/2025,NIL,
Name Change,207398,Macpherson Hotel,"41 Upper Weld Road Macpherson Hotel, Singapore 207398",Non-Residential,15/10/2025,NIL,
